yummy,convenient,spicy,fattening,greasy,fast,cheap,tasty,expensive,healthy,disgusting,Like,Age,VisitFrequency,Gender
0.6011351444465154,1.3853050321331386,0.8914983773753443,0.8116115566800801,0.020266970642248663,1.304334340440277,-0.4256117669527701,-0.11640648057000598,0.3244377413413151,0.6408145604510135,-0.41027013093452586,0.5161280609372452,1.45562501885958,2.2792755033144916,1.220484180865296
-0.7053905781891732,0.7346689197353721,0.9882345609593048,-1.4726932408039959,-0.5085178861539056,1.0556861264769606,-0.9731816807953216,0.4261467049230486,-0.34129569638784485,0.37311396439049194,-0.9286011493726672,-0.01938653612207908,-0.49601577543380815,1.2157412327379478,0.5870517865597107
-0.7969582790464415,1.394596674595807,-2.0843393999521806,2.174990801139515,-0.0868936183170244,-2.4679620907276205,0.009684971937394905,0.19018156129818148,-0.018321384602297323,-0.19162347663643792,-1.6263648646603752,-0.6116641679031432,-0.3154341623949058,-0.0802497241574871,1.6164864270333719
1.9278002891578279,-1.3419196649104541,-0.9033981452519652,-1.6193249574624948,3.283791118075318,-0.5292230941671596,-0.8091443767209565,-2.296020533904537,1.910440637456891,1.737699945593709,-1.1206851738564703,-2.2377195276575073,-0.5493815628051645,0.37990439037901963,0.8924986934030179
-0.8130956500674551,1.0354474014720012,1.1640098776089642,-0.011879199002888592,-0.20325789716030812,1.5154866468479908,0.5872169996047214,0.26249041093042924,-0.44832174466453134,2.541579755525009,-0.012572275601275214,-0.4854431320961774,0.7228453140098419,0.05814746068300969,0.4639252398568662
-0.4122532950402832,-0.24196263841278415,0.16010994298138428,0.28243819731124725,-0.03298099730210039,-1.4505274747141736,0.347965428404934,0.09122903368304061,1.0467850270838233,-0.13331845127988926,-0.6034590960176908,-0.3308777322763392,-0.013344787293734216,-0.09485285933612368,0.07570067257774898
1.3327147834392028,-0.3785004391619636,1.475331118304478,-0.008564870946381987,1.3835286926789758,-0.723114803379258,-2.1446774807626987,-1.0576690008460914,-1.6049258401300055,0.4374814614811481,-0.9253167130419944,-0.4746844582081987,-0.11362885457000811,-0.7210267338649453,-0.25032810447681514
-0.058282267406686294,0.7064112217672049,-1.0906789268198047,0.46960501712819025,-0.9197557448361384,-1.1166360706083815,-3.0234913304557667,0.5595183137056828,0.33598172063990195,0.9429294773369731,-0.4523039656856581,1.0599629006204847,-2.3312050733184537,0.9648139777541224,-0.5171897412807118
1.6895241546606168,-0.8639417538644304,-0.22005936705540852,-0.24908425639758391,2.605143173434276,0.779591833666745,0.12606166144677236,-1.8492954063121652,0.9640154157536448,0.7378494273772628,-1.582901424082563,-1.6312396293758389,0.5548605219350331,-0.31469708395039253,-1.253223981216695
1.067861010648444,-2.6320153832923223,0.9575948428891654,-0.3871755304962607,1.4296733921550822,-1.1013612216281035,-0.6238572304191528,-1.0392794570398998,1.082255149341996,-1.5010673616395773,0.46365225022049666,-0.7686932765937415,2.371412109215595,0.5896289432345897,0.3762934559469628
2.122420554866437,-0.5141969544144785,1.5641528279396884,1.0818601180739331,0.32478177363992033,-0.4198037869857939,-0.29721392605112845,-0.5622563829627367,1.2228082717687956,-0.11394314557198515,2.4822352068484603,1.516028730891965,1.2007565562462759,0.6694384014866493,1.2245935785465374
1.2228319118477047,0.9900019919161894,-0.08311617812953376,-0.23777563828927248,0.23634925418298372,0.612986091664463,1.1267398468489405,-0.3533486477795062,0.8506162116066976,-0.22679531092748828,1.2745871238237922,0.8139236619925244,0.6065904981607543,0.6811446494168611,0.66831935373295
-0.00515491869673268,2.0732563292697517,1.0551163627673927,0.30163993100930725,0.17228158494360285,-0.1428255369528457,-0.8112742169808338,-0.10201611165798048,0.7860588417275437,1.6097536463229185,0.36710336834059654,-0.21299861236744122,0.30843373253815215,1.568121831140463,-1.1299925414299228
-0.529070572546662,-0.592135290057346,0.8943400854168543,2.992171978248361,-0.3023454625923338,-0.5421460105560575,0.6363008897772083,0.2723993823699211,0.9938132432392082,-0.6839714129846272,2.631180947543637,-0.1101616516908902,0.6049302831555033,0.07610851309042174,-0.6742081002340704
-2.240526362229203,2.6304764457494443,-0.66816189925036,0.7293901421490686,-0.1579803996835751,-1.959814044017467,0.8355618849307821,0.4831114108146304,2.116938754445838,-0.7128375967690307,-0.8569392604088707,-1.8239834194462696,-0.004616858483821334,-1.1168692765793657,-0.4648361239356415
-1.6942333852533822,0.7835847035921187,0.6290612770594013,-2.0988115930056237,-1.8580272268820737,0.5640715160026187,-0.5405748822719587,1.4038309542112264,0.6289016288398055,-1.3190079030836115,-1.0523133292667712,0.7234201151365418,1.2389585189918195,-0.9569697384746861,1.6601082021543296
0.6742992014951372,-1.1352603149239244,-1.1845730671276897,-0.25817653622100395,0.8500821643033611,1.1613624256147412,1.396421818262274,-0.6247818626381921,-0.44103893820713186,-1.7300918944132457,-0.6288002306616227,-0.42167391615659167,-0.8166133639388554,0.4682454136755829,1.0069436659483617
-2.1940609230940007,-0.18397453741131772,-0.6294635741923374,0.6764352437262491,0.8987378047248117,-0.5383617837608359,0.10500006496564653,-0.15616964411287923,-0.6321250432357672,0.10832007438138873,-0.8735770045324172,-3.06022041812409,0.30188713307037185,-1.1685101947305998,-0.7922422933301153
-1.9323982653780363,-0.6998942792770637,1.013760465859386,0.037427099405967654,-2.5716931019056126,-0.42760014001974467,1.357081266271657,1.8714543558095076,-0.7583794824013566,-0.4055697625938259,-1.304287576229451,1.3723517959665417,-1.382690216130772,0.11943807269863922,-2.152708191548804
-0.4581145469762711,0.24142248798496904,-0.2415220840860659,-0.04558164324272983,-2.046570076076701,0.6355173469974299,0.0907589123622001,1.3019815973261524,-0.1623327517177452,-1.3187785617947299,-0.607810451315778,2.063170686007343,0.8415521208837888,1.4314634634987629,-0.016392029406106828
0.6590084120925082,0.5765509496247577,2.798245717018734,-0.8321255008180438,0.7108556364669772,-0.18415287595960245,-0.8551917605441905,-0.5389633854553599,0.01688867581985637,1.4177414464814135,-0.018462946593123357,-0.26704121251850954,-1.3287514611663815,-0.8506936768497907,1.1200871315015186
-1.968525757865319,-0.01377125442721589,-0.4463157473046314,0.06556992779535155,-0.3664503448044063,-1.3154765993419877,-0.8460337903643365,0.5604450606614172,-1.751498351805812,-0.9386304767866799,0.7852184714369188,-1.3272260254531607,0.7674169041503711,-0.4971593243491452,-0.9952009285110941
-0.5247035439445384,0.5729195697992079,-2.1876441826465407,1.1534155092708749,-1.908892564921131,-0.7534717153061908,-0.636829190478859,1.2312949979987624,-0.5242182497187649,-1.2492371122441575,-1.3040799568403303,1.8367716457767806,0.31545852851618483,-0.513551303637624,0.5355373946881037
0.7556206718333173,-1.0627913946070384,-0.36292821255075886,-0.2250704779326635,1.4466213187564854,-0.5135264119958439,-1.1030327727480136,-0.9952277129141611,1.2164306881718134,1.0758088347078931,-0.02133164589313035,-1.070008440905385,1.1877139744923246,-0.18750663151457975,-1.2297491343385765
-1.962293144981968,-0.19536513396132063,0.14716059991365033,0.7426949152831898,0.01128605374663108,-0.3385682198320531,2.1536772394518318,0.3337269670847392,-1.0110287300955243,0.6671261953729395,1.208239833908467,-1.778466246963356,1.5675488120636611,-0.5034662839574723,-0.6694261563019546
-0.8768085624091988,0.6418680809884647,-0.8810468624549144,-0.41524727911849496,-2.804636083292236,-0.6195466469196454,1.0140540372923665,1.8274497216954715,-0.8651952600998912,0.03932445728214362,0.4376067223045962,2.603439730566363,0.30048363250128834,-2.5635684301657635,0.9414484897287081
-0.8998080483484368,-0.004289349500798017,0.7900897041447362,0.46375253037969927,-1.3028576253525386,1.0745950596072427,1.2925080446889416,0.9343693415268599,0.3657155280695427,-0.17189050643015233,-0.14189427324773135,0.7664593726822344,0.16684542617705025,0.388482081790372,0.5599601225394979
0.786440197573425,-0.27131582753519534,2.141936681667133,1.8611486134000497,0.972266360906119,0.278561447912017,0.3225075173458256,-0.717224329193617,-0.015612091649809508,0.08816812663422101,-0.030736165795523077,-0.46859149246521603,1.5465687575474205,-0.7973834687388867,0.2177186941951853
1.708473595325692,-1.5038352699856903,-1.4330966795168674,-0.4127079168147501,0.34671234999445366,-1.020612665212955,-0.16408643222194147,-0.5035343164566111,0.6765873353800005,-2.8867507325600053,1.278210597711081,1.1172160901486274,-1.2941895343610654,0.697627727698483,-0.44941908663865876
-1.2795937599320928,0.037145954421913076,0.7276374678523755,-1.1339844571786022,-1.4630445669871812,1.2809974333445397,0.1019137822792269,1.0959501501896927,-0.8786725670078892,0.7539517825270595,-0.8916805637339165,0.6186284730041425,0.9611379281351987,1.302920812752755,0.03631398551698804
-1.8303038726550467,-0.7095742627110196,-0.8059075071116601,1.0838425204248876,-2.735307215113009,-0.869432080209441,0.11368918569665848,1.9514735204562574,-0.8675920988599302,0.48595176035453347,-1.225559759319522,1.6620516207663178,1.452310494133612,1.3309960233956286,0.15343611760405818
-0.7879072903437572,-0.8905184962313776,0.5535660752730779,0.6893658130503858,-0.2809534573990582,0.5607178059205243,0.06668153968708676,0.3045306851762485,1.0634885397453204,0.6737422281703168,2.629649529702514,-0.36882230202016486,0.2746390917490759,1.865083378102935,-0.8694982311251761
-0.15757430302185682,2.5087423539362605,0.7613191120411412,-0.5197194347561536,-0.16271864261712862,0.25622235268710886,0.7401820646603696,0.12453820066234363,0.6717392065896192,0.4864481405344705,-0.35101272593822064,0.05508004042015324,-1.0269768594454753,0.3797363810686655,0.5291564856389078
2.4138568059459473,0.06407693826137598,-2.2380718863034152,0.2795365030783874,0.8517206900957344,0.28749775422618834,0.31584706424234943,-0.9275833541633557,1.3876265405779349,0.8624805289676301,-0.4649247378143673,1.1408405493001927,-1.7778706305589442,-0.25796850487438067,0.6543394585044128
0.488091205639797,0.45553377659910416,1.3083447367849017,0.5341312587315807,0.3305275094460155,0.4279937670639994,-0.17358571001862458,-0.282123475689652,0.47428320195718243,-0.6509658792002556,-0.6941651677447401,0.039222064860202854,-0.17428999674241005,-0.40166579952815007,-1.1935820980210938
0.5756932096958758,3.1091506041320596,-0.44857684596938985,-1.7290615633037687,1.1299088856716946,0.40612268170953486,-1.4372833525583943,-0.7748246127663168,-0.7150386739689757,-0.08177960031658396,0.7308606879453864,-0.8487873748934086,1.2638429813500864,0.24362751880449254,0.7209437030793997
-1.201774135982235,0.26592157716267534,0.7871593019006157,-0.3781727329750921,0.20429590772544404,-0.09465307893844714,1.269964765094134,0.08648044663072282,-0.5062607348635749,-0.20858386328640166,0.4667526964465875,-1.3279143855039082,0.291466733467776,-0.42327650406764067,-0.07630764092154013
-1.2958742890209012,-1.6805472045848096,0.1643798705165215,0.7932688800764838,-2.6060606713531245,0.30777456724047525,-0.3695276239191182,1.781543064049118,-1.0161694305772286,-0.2820414659438285,-0.7526266584787971,1.986383946114659,0.13328386396841058,-0.916612561709663,1.5704709136868769
0.9317531274361278,3.1944922603026775,-1.466226557662189,-0.2952398223743287,-0.11236302900321048,2.041823596212991,-1.4560794950812779,-0.09454542669108332,1.2800254567457638,-1.1389081395419656,0.1415044376695658,0.9738807563720278,2.1664589159893866,1.67450114006453,0.5643580783719891
0.6178933727672504,-0.7322202271106383,1.34044854453482,-0.2562940165506006,0.705426546330658,0.5275060414968059,0.394817932664618,-0.5285866942513961,0.6386038641213612,-0.004444835199921002,1.4556091589542246,-0.29745251164340414,0.681427956323715,-0.5252999025374367,0.009466390960787057
-1.783258873433708,1.9150290433573804,-0.7114510062330924,-0.2546101353205579,-2.3390003969907944,1.7469915149043802,-0.8678684260388191,1.7065814183878465,-0.149112381976618,-1.626353826655178,1.9142573959896325,1.2250569892145633,-0.6930152826256176,-0.7782394300361185,0.9454653898760289
0.5128272115690313,0.10014898983771545,-0.5110598606870902,0.24276756225699356,0.3155493904359179,-1.0123470045261236,0.9142075222290607,-0.27746829231652315,0.3743427695297314,0.8426801217850268,0.24914282997335885,0.07958372918535783,0.5210297551856318,-0.4932685393576375,1.353237585766422
-1.1478167245004554,1.8046936578839294,-2.0034641764577685,-1.302122009401759,-0.7063601400312582,0.5876844963742686,1.593034736591782,0.6210889592219669,0.7576199974174382,-0.05593692974253606,-0.3967756734509715,-0.17801255934290272,-0.8527589925241663,-1.1833358897535882,-0.28043725733153574
